,,,,,,,,,,,Fantasy,Fantasy,Fantasy,Fantasy,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,Scoring,Scoring,Scoring,Scoring
46,Matt Breida\BreiMa00,RB,24,2019,NFL,SFO,13,11,2,0,84.30,103.3,110.3,93.8,0,0,0,0,0,123,623,1,19,120,1,2,,,,
47,Kareem Hunt\HuntKa00,RB,24,2019,NFL,CLE,8,4,4,0,64.40,101.4,101.4,82.9,0,0,0,0,0,43,179,2,37,285,1,1,,,,
48,Rex Burkhead\BurkRe00,RB,29,2019,NFL,NWE,13,9,4,0,74.10,101.1,102.1,87.6,0,0,0,0,0,65,302,3,27,279,0,1,,,,
49,Boston Scott\ScotBo02,RB,24,2019,NFL,PHI,11,6,5,0,72.90,96.9,97.9,84.9,0,0,0,0,0,61,245,5,24,204,0,4,,,,
50,Frank Gore\GoreFr00,RB,36,2019,NFL,BUF,16,10,6,0,81.90,94.9,97.9,88.4,0,0,0,0,0,166,599,2,13,100,0,0,,,,
51,Chris Thompson\ThomCh03,RB,28,2019,NFL,WAS,11,2,9,0,51.60,93.6,93.6,72.6,0,0,0,0,0,37,138,0,42,378,0,1,,,,
52,Gus Edwards\EdwaGu00,RB,24,2019,NFL,RAV,16,14,2,0,85.60,92.6,99.6,89.1,0,0,0,0,0,133,711,2,7,45,0,2,,,,
53,Tony Pollard\PollTo00,RB,22,2019,NFL,DAL,15,8,7,0,74.60,89.2,96.2,81.7,0,0,0,0,0,86,455,2,15,107,1,1,,,,
54,Kerryon Johnson\JohnKe06,RB,22,2019,NFL,DET,8,2,5,1,75.00,85.0,89.0,80.0,0,0,0,0,0,113,403,3,10,127,1,1,,,,
55,J.D. McKissic\McKiJ.00,RB,26,2019,NFL,DET,16,3,12,1,49.80,83.8,83.8,66.8,0,0,0,0,0,38,205,0,34,233,1,0,,,,
56,Chase Edmonds\EdmoCh00,RB,23,2019,NFL,CRD,13,5,7,1,70.90,82.8,85.8,76.8,0,0,0,0,0,60,303,4,12,105,1,0,,,,
57,Jalen Richard\RichJa01,RB,25,2019,NFL,RAI,16,7,9,0,46.80,82.8,82.8,64.8,0,0,0,0,0,39,145,0,36,323,0,2,,,,
58,Dare Ogunbowale\OgunDa00,RB,25,2019,NFL,TAM,16,7,9,0,40.30,75.3,76.3,57.8,0,0,0,0,0,11,17,2,35,286,0,2,,,,
59,Rashaad Penny\PennRa00,RB,23,2019,NFL,SEA,10,8,2,0,67.30,75.3,79.3,71.3,0,0,0,0,0,65,370,3,8,83,1,1,,,,
60,Giovani Bernard\BernGi00,HB,27,2019,NFL,CIN,16,2,14,0,38.40,68.4,69.4,53.4,0,0,0,0,0,53,170,0,30,234,0,2,,,,
61,Alexander Mattison\MattAl01,RB,21,2019,NFL,MIN,13,9,4,0,58.40,68.4,69.4,63.4,0,0,0,0,0,100,462,1,10,82,0,1,,,,
62,Patrick Laird\LairPa00,RB,24,2019,NFL,MIA,15,5,10,0,45.20,68.2,68.2,56.7,0,0,0,0,0,62,168,1,23,204,0,0,,,,
63,Darrel Williams\WillDa10,RB,24,2019,NFL,KAN,12,8,4,0,52.80,67.8,68.8,60.3,0,0,0,0,0,41,141,3,15,167,1,1,,,,
64,Brian Hill\HillBr02,RB,23,2019,NFL,ATL,12,6,6,0,57.20,67.2,67.2,62.2,0,0,0,0,0,78,323,2,10,69,1,0,,,,
65,Dion Lewis\LewiDi00,RB,28,2019,NFL,OTI,16,9,7,0,41.30,66.3,67.3,53.8,0,0,0,0,0,54,209,0,25,164,1,1,,,,
66,Ty Johnson\JohnTy02,RB,21,2019,NFL,DET,16,3,12,1,36.20,60.2,61.2,48.2,0,0,0,0,0,63,273,0,24,109,0,1,,,,
67,Malcolm Brown\BrowMa03,RB,26,2019,NFL,RAM,14,7,7,0,57.20,59.1,59.1,58.1,0,0,0,0,0,69,255,5,2,16,0,0,,,,
68,Benny Snell\SnelBe00,RB,21,2019,NFL,PIT,13,6,7,0,54.90,57.9,58.9,56.4,0,0,0,0,0,108,426,2,3,23,0,1,,,,
69,Derrius Guice\GuicDe00,RB,22,2019,NFL,WAS,5,2,3,0,50.40,57.4,60.4,53.9,0,0,0,0,0,42,245,2,7,79,1,0,,,,
70,Jordan Wilkins\WilkJo01,RB,25,2019,NFL,CLT,14,6,8,0,47.20,54.0,54.0,50.5,0,0,0,0,0,51,307,2,7,43,0,0,,,,
71,Kalen Ballage\BallKa00,RB,23,2019,NFL,MIA,12,3,9,0,37.80,51.8,51.8,44.8,0,0,0,0,0,74,135,3,14,63,0,0,,,,
72,Ryquell Armstead\ArmsRy00,RB,22,2019,NFL,JAX,16,6,10,0,37.20,51.2,51.2,44.2,0,0,0,0,0,35,108,0,14,144,2,0,,,,
73,Brandon Bolden\BoldBr00,RB,29,2019,NFL,NWE,15,11,4,0,41.90,50.9,50.9,46.4,0,0,0,0,0,15,68,3,9,111,1,0,,,,
74,Kyle Juszczyk\JuszKy00,RB,28,2019,NFL,SFO,12,9,3,0,30.60,50.6,50.6,40.6,0,0,0,0,0,3,7,0,20,239,1,0,,,,
75,Mike Boone\BoonMi00,RB,24,2019,NFL,MIN,16,10,6,0,47.00,50.0,53.0,48.5,0,0,0,0,0,49,273,3,3,17,0,0,,,,
76,Justice Hill\HillJu00,RB,21,2019,NFL,RAV,16,14,2,0,41.50,49.5,49.5,45.5,0,0,0,0,0,58,225,2,8,70,0,0,,,,
77,Wayne Gallman\GallWa00,RB,24,2019,NFL,NYG,10,2,8,0,37.20,48.2,49.2,42.7,0,0,0,0,0,29,110,2,11,102,1,1,,,,
78,Jeff Wilson\WilsJe01,RB,23,2019,NFL,SFO,10,8,2,0,43.90,46.9,46.9,45.4,0,0,0,0,0,27,105,4,3,34,1,0,,,,
79,Bo Scarbrough\ScarBo01,RB,23,2019,NFL,DET,6,0,6,0,42.20,43.2,44.2,42.7,0,0,0,0,0,89,377,1,1,5,0,1,,,,
80,Mark Walton\WaltMa00,RB,22,2019,NFL,MIA,7,1,6,0,27.00,42.0,43.0,34.5,0,0,0,0,0,53,201,0,15,89,0,1,,,,
81,Jonathan Williams\WillJo07,RB,25,2019,NFL,CLT,9,3,6,0,35.40,40.4,46.4,37.9,0,0,0,0,0,49,235,1,5,59,0,0,,,,
82,Ameer Abdullah\AbduAm00,RB,26,2019,NFL,MIN,16,10,6,0,24.30,39.3,40.3,31.8,0,0,0,0,0,23,115,0,15,88,1,1,,,,
83,Dontrell Hilliard\HillDo00,RB,24,2019,NFL,CLE,14,5,9,0,26.10,38.1,38.1,32.1,0,0,0,0,0,13,49,2,12,92,0,2,,,,
84,C.J. Ham\HamxC.00,FB,26,2019,NFL,MIN,16,10,6,0,20.80,37.6,38.6,29.1,0,0,0,0,0,7,17,0,17,149,1,1,,,,
85,Ito Smith\SmitIt00,RB,23,2019,NFL,ATL,7,1,6,0,25.30,36.3,36.3,30.8,0,0,0,0,0,22,106,1,11,87,0,0,,,,
86,Bilal Powell\PoweBi00,RB,30,2019,NFL,NYJ,13,7,6,0,26.20,33.2,33.2,29.7,0,1,0,0,0,59,229,0,7,33,0,0,,,,
87,Ty Montgomery\MontTy01,RB,26,2019,NFL,NYJ,16,7,9,0,19.30,32.3,32.3,25.8,0,0,0,0,0,32,103,0,13,90,0,0,,,,
88,Darwin Thompson\ThomDa06,RB,23,2019,NFL,KAN,12,9,3,0,23.20,32.1,32.1,27.6,0,0,0,0,0,37,128,1,9,43,0,0,,,,
89,Myles Gaskin\GaskMy00,RB,22,2019,NFL,MIA,7,3,4,0,24.40,31.4,31.4,27.9,0,0,0,0,0,36,133,1,7,51,0,0,,,,
90,Justin Jackson\JackJu01,RB,24,2019,NFL,SDG,7,3,4,0,22.20,31.2,31.2,26.7,0,0,0,0,0,29,200,0,9,22,0,0,,,,
91,Qadree Ollison\OlliQa00,RB,23,2019,NFL,ATL,8,6,2,0,29.70,30.7,30.7,30.2,0,0,0,0,0,22,50,4,1,7,0,1,,,,
92,T.J. Yeldon\YeldT.00,RB,25,2019,NFL,BUF,6,4,2,0,16.70,29.7,30.7,23.2,0,0,0,0,0,17,63,0,13,124,0,1,,,,
93,Reggie Bonnafon\BonnRe00,RB,23,2019,NFL,CAR,16,5,11,0,23.30,29.3,29.3,26.3,0,0,0,0,0,16,116,1,6,57,0,0,,,,
94,C.J. Prosise\ProsC.00,RB,25,2019,NFL,SEA,9,5,4,0,18.80,28.8,29.8,23.8,0,0,0,0,0,23,72,1,10,76,0,1,,,,
95,Travis Homer\HomeTr00,RB,21,2019,NFL,SEA,16,11,5,0,17.00,28.0,28.0,22.5,0,0,0,0,0,18,114,0,11,56,0,0,,,,
96,Andrew Beck\BeckAn01,FB/TE,23,2019,NFL,DEN,16,7,9,0,15.54,24.5,24.5,20.0,1,1,6,0,0,1,3,0,9,90,1,0,,,,
97,Wendell Smallwood\SmalWe00,RB,25,2019,NFL,WAS,15,2,13,0,14.50,23.5,23.5,19.0,0,0,0,0,0,22,81,0,9,64,0,0,,,,
98,Darrell Henderson\HendDa00,RB,22,2019,NFL,RAM,13,6,7,0,18.40,22.4,22.4,20.4,0,0,0,0,0,39,147,0,4,37,0,0,,,,
99,Trey Edmunds\EdmuTr00,TE,24,2019,NFL,PIT,11,7,4,0,14.00,20.0,20.0,17.0,0,0,0,0,0,22,92,0,6,48,0,0,,,,
100,Patrick Ricard\RicaPa00,FB/DL,25,2019,NFL,RAV,16,14,2,0,10.70,18.7,18.7,14.7,0,0,0,0,0,0,0,0,8,47,1,0,,,,
