,,,,,,,,,,,Fantasy,Fantasy,Fantasy,Fantasy,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,Scoring,Scoring,Scoring,Scoring
26,Trey Burton\BurtTr01,TE,25,2017,NFL,PHI,15,12,3,0,54.80,79.8,79.8,68.3,0,0,0,0,0,0,0,0,23,248,5,0,,,,
27,Ed Dickson\DickEd00,TE,30,2017,NFL,CAR,16,11,5,0,49.70,79.7,82.7,64.7,0,0,0,0,0,0,0,0,30,437,1,0,,,,
28,Antonio Gates\GateAn00,TE,37,2017,NFL,SDG,16,9,7,0,49.60,79.6,79.6,64.6,0,0,0,0,0,0,0,0,30,316,3,0,,,,
29,Garrett Celek\CeleGa00,TE,29,2017,NFL,SFO,16,6,10,0,57.60,78.6,78.6,68.1,0,0,0,0,0,0,0,0,21,336,4,0,,,,
30,Jermaine Gresham\GresJe00,TE,29,2017,NFL,CRD,14,7,7,0,44.20,77.2,77.2,60.7,0,0,0,0,0,0,0,0,33,322,2,0,,,,
31,Seth Devalve\DevaSe00,TE,24,2017,NFL,CLE,16,0,16,0,43.50,76.5,77.5,60.0,0,0,0,0,0,0,0,0,33,395,1,1,,,,
32,Stephen Anderson\AndeSt01,TE,24,2017,NFL,HTX,15,3,12,0,40.20,65.2,65.2,52.7,0,0,0,0,0,0,0,0,25,342,1,0,,,,
33,Nick O'Leary\OLeaNi00,TE,25,2017,NFL,BUF,15,9,6,0,42.20,64.2,65.2,53.2,0,0,0,0,0,0,0,0,22,322,2,1,,,,
34,Coby Fleener\FleeCo00,TE,28,2017,NFL,NOR,11,8,3,0,41.60,63.5,63.5,52.5,0,0,0,0,0,0,0,0,22,295,2,0,,,,
35,Tyler Higbee\HigbTy00,TE,24,2017,NFL,RAM,16,11,5,0,35.50,60.5,60.5,48.0,0,0,0,0,0,0,0,0,25,295,1,0,,,,
36,Jordan Reed\ReedJo02,TE,27,2017,NFL,WAS,6,2,4,0,33.10,60.1,60.1,46.6,0,0,0,0,0,0,0,0,27,211,2,1,,,,
37,Rhett Ellison\ElliRh00,TE,28,2017,NFL,NYG,16,3,13,0,35.50,59.5,59.5,47.5,0,0,0,0,0,0,0,0,24,235,2,0,,,,
38,Martellus Bennett\BennMa00,TE,30,2017,NFL,TOT,9,6,3,0,28.60,58.6,58.6,43.6,0,0,0,0,0,0,0,0,30,286,0,0,,,,
39,Zach Miller\MillZa02,TE,32,2017,NFL,CHI,8,3,5,0,35.60,55.6,55.6,45.6,0,0,0,0,0,0,0,0,20,236,2,0,,,,
40,A.J. Derby\DerbA.00,TE,25,2017,NFL,TOT,11,3,8,0,34.40,55.4,56.4,44.9,0,0,0,0,0,0,0,0,21,244,2,1,,,,
41,Luke Willson\WillLu00,TE,27,2017,NFL,SEA,16,9,7,0,39.40,54.3,54.3,46.8,0,0,0,0,0,0,0,0,15,153,4,0,,,,
42,Darren Fells\FellDa01,TE,31,2017,NFL,DET,16,9,7,0,35.70,52.7,52.7,44.2,0,0,0,0,0,0,0,0,17,177,3,0,,,,
43,Gerald Everett\EverGe00,TE,23,2017,NFL,RAM,16,11,5,0,35.70,51.7,52.7,43.7,0,0,0,0,0,1,13,0,16,244,2,1,,,,
44,Nick Boyle\BoylNi00,TE,24,2017,NFL,RAV,15,9,6,0,22.30,50.3,50.3,36.3,0,0,0,0,0,0,0,0,28,203,0,0,,,,
45,Ricky Seals-Jones\SealRi00,TE,22,2017,NFL,CRD,10,5,5,0,38.10,50.1,50.1,44.1,0,0,0,0,0,0,0,0,12,201,3,0,,,,
46,Demetrius Harris\HarrDe03,TE,26,2017,NFL,KAN,16,10,6,0,28.40,46.4,46.4,37.4,0,0,0,0,0,0,0,0,18,224,1,0,,,,
47,Jonnu Smith\SmitJo01,TE,22,2017,NFL,OTI,16,9,7,0,27.70,45.7,45.7,36.7,0,0,0,0,0,0,0,0,18,157,2,0,,,,
48,Lance Kendricks\KendLa00,TE,29,2017,NFL,GNB,16,7,9,0,26.30,44.3,44.3,35.3,0,0,0,0,0,0,0,0,18,203,1,0,,,,
49,Adam Shaheen\ShahAd00,TE,22,2017,NFL,CHI,13,4,9,0,30.70,42.7,42.7,36.7,0,0,0,0,0,0,0,0,12,127,3,0,,,,
50,Greg Olsen\OlseGr00,TE,32,2017,NFL,CAR,7,6,1,0,25.10,42.1,45.1,33.6,0,0,0,0,0,0,0,0,17,191,1,0,,,,
51,Virgil Green\GreeVi00,TE,29,2017,NFL,DEN,16,5,11,0,25.10,39.1,39.1,32.1,0,0,0,0,0,0,0,0,14,191,1,0,,,,
52,Dion Sims\SimsDi00,TE,26,2017,NFL,CHI,14,5,9,0,24.30,39.0,39.0,31.5,0,0,0,0,0,0,0,0,15,180,1,0,,,,
53,Vance McDonald\McDoVa00,TE,27,2017,NFL,PIT,10,8,2,0,24.80,38.8,38.8,31.8,0,0,0,0,0,0,0,0,14,188,1,0,,,,
54,Ryan Griffin\GrifRy00,TE,27,2017,NFL,HTX,7,2,5,0,23.80,36.8,36.8,30.3,0,0,0,0,0,0,0,0,13,158,1,0,,,,
55,Jeff Heuerman\HeueJe00,TE,24,2017,NFL,DEN,14,5,9,0,26.20,35.2,35.2,30.7,0,0,0,0,0,0,0,0,9,142,2,0,,,,
56,James O'Shaughnessy\O'ShJa00,TE,25,2017,NFL,JAX,16,10,6,0,20.90,34.9,34.9,27.9,0,0,0,0,0,0,0,0,14,149,1,0,,,,
57,Richard Rodgers\RodgRi00,TE,25,2017,NFL,GNB,15,7,8,0,22.00,34.0,34.0,28.0,0,0,0,0,0,0,0,0,12,160,1,0,,,,
58,Brent Celek\CeleBr00,TE,32,2017,NFL,PHI,16,13,3,0,19.00,32.0,32.0,25.5,0,0,0,0,0,0,0,0,13,130,1,0,,,,
59,Nick Vannett\VannNi00,TE,24,2017,NFL,SEA,15,9,6,0,18.40,30.4,30.4,24.4,0,0,0,0,0,0,0,0,12,124,1,0,,,,
60,Troy Niklas\NiklTr00,TE,24,2017,NFL,CRD,15,7,8,0,19.20,30.2,30.2,24.7,0,0,0,0,0,0,0,0,11,132,1,0,,,,
61,Levine Toilolo\ToilLe00,TE,26,2017,NFL,ATL,15,9,6,0,18.20,30.2,36.2,30.2,0,0,0,0,0,0,0,0,12,122,1,0,,,,
62,Josh Hill\HillJo02,TE,27,2017,NFL,NOR,16,11,5,0,10.40,29.7,31.7,21.7,0,0,0,0,0,1,-8,0,16,125,1,2,,,,
63,Anthony Fasano\FasaAn00,TE,33,2017,NFL,MIA,16,6,10,0,16.70,28.7,28.7,22.7,0,0,0,0,0,0,0,0,12,107,1,1,,,,
64,Maxx Williams\WillMa04,TE,23,2017,NFL,RAV,11,7,4,0,13.20,28.2,29.2,20.7,0,0,0,0,0,2,6,0,15,86,1,1,,,,
65,C.J. Fiedorowicz\FiedC.00,TE,25,2017,NFL,HTX,5,1,4,0,12.70,26.7,26.7,19.7,0,0,0,0,0,0,0,0,14,127,0,0,,,,
66,Eric Tomlinson\TomlEr01,TE,25,2017,NFL,NYJ,14,4,10,0,18.10,26.1,26.1,22.1,0,0,0,0,0,0,0,0,8,121,1,0,,,,
67,Daniel Brown\BrowDa04,WR,25,2017,NFL,CHI,14,4,10,0,12.90,25.9,25.9,19.4,0,0,0,0,0,0,0,0,13,129,0,0,,,,
68,David Morgan\MorgDa01,TE,24,2017,NFL,MIN,15,13,2,0,15.50,25.5,25.5,20.5,0,0,0,0,0,0,0,0,10,95,1,0,,,,
69,C.J. Uzomah\UzomC.00,TE,24,2017,NFL,CIN,14,7,7,0,15.20,25.2,25.2,20.2,0,0,0,0,0,0,0,0,10,92,1,0,,,,
70,Brandon Williams\WillBr04,TE,29,2017,NFL,CLT,14,3,11,0,12.10,25.1,25.1,18.6,0,0,0,0,0,0,0,0,13,121,0,0,,,,
71,Dwayne Allen\AlleDw00,TE,27,2017,NFL,NWE,16,13,3,0,14.60,24.6,24.6,19.6,0,0,0,0,0,0,0,0,10,86,1,0,,,,
72,Niles Paul\PaulNi00,TE,28,2017,NFL,WAS,14,6,8,0,10.20,22.8,22.8,16.3,0,0,0,0,0,2,4,0,13,94,0,0,,,,
73,Logan Thomas\ThomLo00,QB,26,2017,NFL,BUF,12,7,5,0,12.70,19.7,19.7,16.2,0,0,0,0,0,0,0,0,7,67,1,0,,,,
74,James Hanna\HannJa00,TE,28,2017,NFL,DAL,16,9,7,0,14.80,18.8,18.8,16.8,0,0,0,0,0,0,0,0,4,88,1,0,,,,
75,Austin Traylor\TrayAu00,TE,24,2017,NFL,DEN,7,2,5,0,10.00,18.0,18.0,14.0,0,0,0,0,0,0,0,0,8,100,0,0,,,,
76,Jerell Adams\AdamJe01,TE,24,2017,NFL,NYG,16,3,13,0,9.20,17.2,17.2,13.2,0,0,0,0,0,0,0,0,8,92,0,0,,,,
77,Michael Hoomanawanui\HoomMi00,TE,29,2017,NFL,NOR,14,10,4,0,11.20,17.2,17.2,14.2,0,0,0,0,0,0,0,0,6,52,1,0,,,,
78,Clive Walford\WalfCl00,TE,25,2017,NFL,RAI,13,6,7,0,8.10,17.0,17.0,12.5,0,0,0,0,0,0,0,0,9,80,0,0,,,,
79,Lee Smith\SmitLe00,WR,29,2017,NFL,RAI,16,6,10,0,7.60,15.6,15.6,11.6,0,0,0,0,0,0,0,0,8,76,0,0,,,,
80,Derek Carrier\CarrDe00,WR,27,2017,NFL,RAM,14,10,4,0,7.10,15.1,15.1,11.1,0,0,0,0,0,0,0,0,8,71,0,0,,,,
81,Ross Travis\TravRo00,TE,24,2017,NFL,TOT,15,7,8,0,7.60,14.6,14.6,11.1,0,0,0,0,0,0,0,0,7,76,0,1,,,,
82,Xavier Grimble\GrimXa00,TE,24,2017,NFL,PIT,15,12,3,0,9.20,14.2,14.2,11.7,0,0,0,0,0,0,0,0,5,32,1,0,,,,
83,Neal Sterling\SterNe00,WR,25,2017,NFL,NYJ,11,4,7,0,8.20,14.2,14.2,11.2,0,0,0,0,0,0,0,0,6,82,0,0,,,,
84,Phillip Supernaw\SupePh00,TE,27,2017,NFL,OTI,16,9,7,0,9.90,13.9,13.9,11.9,0,0,0,0,0,0,0,0,4,39,1,0,,,,
85,Luke Stocker\StocLu00,TE,29,2017,NFL,TOT,12,4,8,0,9.00,13.0,13.0,11.0,0,0,0,0,0,0,0,0,4,30,1,0,,,,
86,Alan Cross\CrosAl00,TE,24,2017,NFL,TAM,8,3,5,0,5.80,10.8,10.8,8.3,0,0,0,0,0,0,0,0,5,58,0,0,,,,
87,Ben Koyack\KoyaBe00,TE,24,2017,NFL,JAX,16,10,6,0,5.80,10.8,10.8,8.3,0,0,0,0,0,0,0,0,5,38,0,0,,,,
88,Jeremy Sprinkle\SpriJe00,WR,23,2017,NFL,WAS,11,5,6,0,7.30,9.3,9.3,8.3,0,0,0,0,0,0,0,0,2,13,1,0,,,,
89,Jacob Hollister\HollJa03,TE,23,2017,NFL,NWE,15,13,2,0,4.70,8.7,8.7,6.7,0,0,0,0,0,1,5,0,4,42,0,0,,,,
90,Tyler Eifert\EifeTy00,TE,27,2017,NFL,CIN,2,0,2,0,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
91,Sean McGrath\McGrSe00,TE,29,2017,NFL,SDG,15,9,6,0,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
92,Michael Roberts\RobeMi01,TE,23,2017,NFL,DET,15,8,7,0,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,
93,Will Tye\TyexWi00,TE,25,2017,NFL,NYJ,3,1,2,0,3.80,7.8,7.8,5.8,0,0,0,0,0,0,0,0,4,38,0,0,,,,
94,Orson Charles\CharOr00,TE,26,2017,NFL,KAN,5,4,1,0,5.30,7.3,7.3,6.3,0,0,0,0,0,0,0,0,2,53,0,0,,,,
95,Blake Bell\BellBl00,TE,26,2017,NFL,MIN,13,10,3,0,3.90,6.9,6.9,5.4,0,0,0,0,0,0,0,0,3,19,0,0,,,,
96,Randall Telfer\TelfRa00,TE,25,2017,NFL,CLE,16,0,16,0,3.60,6.6,6.6,5.1,0,0,0,0,0,0,0,0,3,36,0,0,,,,
97,Vince Mayle\MaylVi00,TE,26,2017,NFL,RAV,16,9,7,0,6.20,6.2,6.2,6.2,0,0,0,0,0,2,2,1,0,0,0,0,,,,
98,Darrell Daniels\DaniDa02,TE,22,2017,NFL,CLT,12,4,8,0,2.60,5.6,5.6,4.1,0,0,0,0,0,0,0,0,3,26,0,0,,,,
99,Ifeanyi Momah\MomaIf00,TE,27,2017,NFL,CRD,9,4,5,0,4.60,5.6,5.6,5.1,0,0,0,0,0,0,0,0,1,46,0,0,,,,
100,Emanuel Byrd\ByrdEm00,TE,23,2017,NFL,GNB,1,0,1,0,3.10,5.1,5.1,4.1,0,0,0,0,0,0,0,0,2,31,0,0,,,,
