,,,,,,,,,,,Fantasy,Fantasy,Fantasy,Fantasy,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,Scoring,Scoring,Scoring,Scoring
13,Jordy Nelson\NelsJo00,WR,28,2013,NFL,GNB,16,8,7,1,179.40,264.4,279.4,221.9,0,0,0,0,0,0,0,0,85,1314,8,0,,,,
14,Julian Edelman\EdelJu00,WR,27,2013,NFL,NWE,16,12,4,0,146.70,251.7,263.7,199.2,0,0,0,0,0,2,11,0,105,1056,6,6,,,,
15,Anquan Boldin\BoldAn00,WR,32,2013,NFL,SFO,16,12,4,0,161.00,246.0,252.0,203.5,0,0,0,0,0,2,11,0,85,1179,7,0,,,,
16,Vincent Jackson\JackVi00,WR,30,2013,NFL,TAM,16,4,12,0,164.40,242.4,254.4,203.4,0,0,0,0,0,1,0,0,78,1224,7,1,,,,
17,Larry Fitzgerald\FitzLa00,WR,30,2013,NFL,CRD,16,10,6,0,154.20,236.2,243.2,195.2,0,1,0,0,0,2,8,0,82,954,10,1,,,,
18,T.Y. Hilton\HiltT.00,WR,23,2013,NFL,CLT,16,11,5,0,138.90,220.9,235.9,179.9,0,0,0,0,0,2,6,0,82,1083,5,1,,,,
19,Keenan Allen\AlleKe00,WR,21,2013,NFL,SDG,15,9,6,0,149.00,219.6,236.6,184.1,0,0,0,0,0,0,0,0,71,1046,8,2,,,,
20,Kendall Wright\WrigKe01,WR,23,2013,NFL,OTI,16,7,9,0,119.90,213.9,219.9,166.9,0,0,0,0,0,0,0,0,94,1079,2,2,,,,
21,Wes Welker\WelkWe00,WR,32,2013,NFL,DEN,13,11,2,0,135.80,208.8,209.8,172.3,0,0,0,0,0,0,0,0,73,778,10,1,,,,
22,Torrey Smith\SmitTo02,WR,24,2013,NFL,RAV,16,8,8,0,138.80,203.8,209.8,171.3,0,0,0,0,0,0,0,0,65,1128,4,1,,,,
23,Brian Hartline\HartBr00,WR,26,2013,NFL,MIA,16,8,8,0,125.60,201.6,207.6,163.6,0,0,0,0,0,0,0,0,76,1016,4,0,,,,
24,Harry Douglas\DougHa00,WR,28,2013,NFL,ATL,16,4,12,0,114.70,199.7,210.7,157.2,0,0,0,0,0,0,0,0,85,1067,2,3,,,,
25,Marques Colston\ColsMa00,WR,30,2013,NFL,NOR,15,11,4,0,124.30,199.3,205.3,161.8,0,0,0,0,0,0,0,0,75,943,5,0,,,,
26,Mike Wallace\WallMi00,WR,27,2013,NFL,MIA,16,8,8,0,126.30,199.3,211.3,162.8,0,0,0,0,0,3,33,0,73,930,5,0,,,,
27,Michael Floyd\FloyMi00,WR,23,2013,NFL,CRD,16,10,6,0,134.10,199.1,205.1,166.6,0,0,0,0,0,0,0,0,65,1041,5,0,,,,
28,Victor Cruz\CruzVi00,WR,26,2013,NFL,NYG,14,5,9,0,121.80,194.8,207.8,158.3,0,0,0,0,0,0,0,0,73,998,4,1,,,,
29,Marvin Jones\JoneMa02,WR,23,2013,NFL,CIN,16,11,5,0,137.70,188.7,191.7,163.2,0,0,0,0,0,8,65,0,51,712,10,0,,,,
30,Golden Tate\TateGo00,WR,25,2013,NFL,SEA,16,13,3,0,122.90,186.9,192.9,154.9,0,0,0,0,0,3,31,0,64,898,5,3,,,,
31,Riley Cooper\CoopRi00,WR,26,2013,NFL,PHI,16,10,6,0,137.30,184.3,193.3,160.8,0,0,0,0,0,0,18,0,47,835,8,0,,,,
32,Emmanuel Sanders\SandEm00,WR,26,2013,NFL,PIT,16,8,8,0,114.50,181.5,181.5,148.0,0,0,0,0,0,1,25,0,67,740,6,1,,,,
33,Rod Streater\StreRo00,WR,25,2013,NFL,RAI,16,4,12,0,112.50,172.5,176.5,142.5,0,0,0,0,0,2,17,0,60,888,4,1,,,,
34,Greg Jennings\JennGr00,WR,29,2013,NFL,MIN,15,5,9,1,104.40,172.4,175.4,138.4,0,0,0,0,0,0,0,0,68,804,4,0,,,,
35,Nate Washington\WashNa00,WR,30,2013,NFL,OTI,16,7,9,0,109.90,167.9,176.9,138.9,0,0,0,0,0,0,0,0,58,919,3,0,,,,
36,Jerricho Cotchery\CotcJe00,WR,31,2013,NFL,PIT,16,8,8,0,119.70,165.7,168.7,142.7,0,0,0,0,0,1,-5,0,46,602,10,0,,,,
37,Steve Smith\SmitSt01,WR,34,2013,NFL,CAR,15,11,4,0,98.50,162.5,162.5,130.5,0,0,0,0,0,0,0,0,64,745,4,0,,,,
38,Cordarrelle Patterson\PattCo00,WR,22,2013,NFL,MIN,16,5,10,1,116.70,161.7,164.7,139.2,0,0,0,0,0,12,158,3,45,469,4,0,,,,
39,Cecil Shorts\ShorCe00,WR,25,2013,NFL,JAX,13,4,9,0,95.70,161.7,164.7,128.7,0,0,0,0,0,0,0,0,66,777,3,0,,,,
40,Doug Baldwin\BaldDo00,WR,24,2013,NFL,SEA,16,13,3,0,108.40,158.4,158.4,133.4,0,0,0,0,0,2,6,0,50,778,5,0,,,,
41,Eddie Royal\RoyaEd00,WR-K,27,2013,NFL,SDG,15,9,6,0,111.20,158.2,159.2,134.7,0,0,0,0,0,3,21,0,47,631,8,1,,,,
42,James Jones\JoneJa04,WR,29,2013,NFL,GNB,14,6,7,1,97.70,156.7,163.7,127.2,0,0,0,0,0,0,0,0,59,817,3,2,,,,
43,Dwayne Bowe\BoweDw00,WR,28,2013,NFL,KAN,15,11,4,0,97.30,154.3,154.3,125.8,0,0,0,0,0,0,0,0,57,673,5,0,,,,
44,Roddy White\WhitRo00,WR,31,2013,NFL,ATL,13,3,10,0,87.10,150.1,157.1,118.6,0,0,0,0,0,0,0,0,63,711,3,2,,,,
45,Terrance Williams\WillTe01,WR,24,2013,NFL,DAL,16,8,8,0,102.00,146.0,151.0,124.0,0,0,0,0,0,3,4,0,44,736,5,2,,,,
46,Hakeem Nicks\NickHa01,WR,25,2013,NFL,NYG,15,7,8,0,89.60,145.6,154.6,117.6,0,0,0,0,0,0,0,0,56,896,0,0,,,,
47,Denarius Moore\MoorDe02,WR,24,2013,NFL,RAI,13,4,9,0,99.50,145.5,148.5,122.5,0,0,0,0,0,0,0,0,46,695,5,0,,,,
48,Marlon Brown\BrowMa00,WR,22,2013,NFL,RAV,14,7,7,0,96.20,145.2,145.2,120.7,0,0,0,0,0,1,-2,0,49,524,7,0,,,,
49,Brandon LaFell\LaFeBr00,WR,26,2013,NFL,CAR,16,12,4,0,94.20,143.2,146.2,118.7,0,0,0,0,0,2,15,0,49,627,5,1,,,,
50,DeAndre Hopkins\HopkDe00,WR,21,2013,NFL,HTX,16,2,14,0,90.20,142.2,146.2,116.2,0,0,0,0,0,0,0,0,52,802,2,1,,,,
51,Rueben Randle\RandRu00,WR,22,2013,NFL,NYG,16,7,9,0,95.10,136.1,140.1,115.6,0,0,0,0,0,0,0,0,41,611,6,3,,,,
52,Jarrett Boykin\BoykJa00,WR,23,2013,NFL,GNB,16,8,7,1,86.10,135.1,147.1,116.6,0,0,0,0,0,0,0,0,49,681,3,0,,,,
53,Tavon Austin\AustTa00,WR,23,2013,NFL,RAM,13,5,8,0,90.90,130.9,134.9,110.9,0,1,0,0,0,9,151,1,40,418,4,4,,,,
54,Steve Johnson\JohnSt00,WR,26,2013,NFL,BUF,12,4,8,0,78.80,130.7,134.7,104.7,0,0,0,0,0,1,10,0,52,597,3,1,,,,
55,Danny Amendola\AmenDa00,WR,27,2013,NFL,NWE,12,9,3,0,75.40,129.4,138.4,102.4,0,0,0,0,0,1,1,0,54,633,2,0,,,,
56,Dexter McCluster\McClDe00,WR,24,2013,NFL,KAN,15,10,5,0,75.80,128.6,128.6,102.1,0,0,0,0,0,8,5,0,53,511,2,2,,,,
57,Kenny Stills\StilKe00,WR,21,2013,NFL,NOR,16,11,5,0,95.10,127.1,130.1,111.1,0,0,0,0,0,3,10,0,32,641,5,0,,,,
58,Jerome Simpson\SimpJe00,WR,27,2013,NFL,MIN,16,5,10,1,78.60,126.6,132.6,102.6,0,0,0,0,0,0,0,0,48,726,1,1,,,,
59,Ted Ginn\GinnTe00,WR,28,2013,NFL,CAR,16,12,4,0,88.50,124.5,124.5,106.5,0,0,0,0,0,4,29,0,36,556,5,0,,,,
60,Robert Woods\WoodRo02,WR,21,2013,NFL,BUF,14,5,9,0,80.30,120.3,120.3,100.3,0,0,0,0,0,2,16,0,40,587,3,0,,,,
61,Jeremy Kerley\KerlJe00,WR,24,2013,NFL,NYJ,12,8,4,0,71.40,114.4,114.4,92.9,0,1,0,0,0,4,11,0,43,523,3,0,,,,
62,Aaron Dobson\DobsAa00,WR,22,2013,NFL,NWE,12,9,3,0,75.90,112.9,115.9,94.4,0,0,0,0,0,0,0,0,37,519,4,1,,,,
63,Ace Sanders\SandAc00,WR/P,21,2013,NFL,JAX,15,4,11,0,59.64,110.6,110.6,85.1,1,1,21,1,0,2,4,0,51,484,1,0,,,,
64,Donnie Avery\AverDo00,WR,29,2013,NFL,KAN,16,11,5,0,70.20,110.2,114.2,90.2,0,0,0,0,0,2,6,0,40,596,2,1,,,,
65,Julio Jones\JoneJu02,WR,24,2013,NFL,ATL,5,1,4,0,68.70,109.7,119.7,89.2,0,0,0,0,0,1,7,0,41,580,2,2,,,,
66,Randall Cobb\CobbRa00,WR,23,2013,NFL,GNB,6,4,2,0,75.10,106.1,112.1,90.6,0,0,0,0,0,4,78,0,31,433,4,0,,,,
67,Mohamed Sanu\SanuMo00,WR,24,2013,NFL,CIN,16,11,5,0,58.10,105.1,106.1,81.6,1,1,25,0,0,4,16,0,47,455,2,1,,,,
68,Reggie Wayne\WaynRe00,WR,34,2013,NFL,CLT,7,5,2,0,64.80,102.8,105.8,83.8,0,0,0,0,0,1,5,0,38,503,2,0,,,,
69,Kenbrell Thompkins\ThomKe02,WR,25,2013,NFL,NWE,12,9,3,0,70.60,102.6,105.6,86.6,0,0,0,0,0,0,0,0,32,466,4,0,,,,
70,Andre Roberts\RobeAn00,WR,25,2013,NFL,CRD,16,10,6,0,59.10,102.1,102.1,80.6,0,0,0,0,0,0,0,0,43,471,2,0,,,,
71,Austin Pettis\PettAu00,WR,25,2013,NFL,RAM,16,7,9,0,63.90,101.9,101.9,82.9,0,0,0,0,0,0,0,0,38,399,4,1,,,,
72,Jacoby Jones\JoneJa03,WR,29,2013,NFL,RAV,12,5,7,0,63.50,100.5,103.5,82.0,0,0,0,0,0,2,0,0,37,455,2,0,,,,
73,Greg Little\LittGr00,WR,24,2013,NFL,CLE,16,4,12,0,58.50,99.5,102.5,79.0,0,0,0,0,0,0,0,0,41,465,2,0,,,,
74,Rishard Matthews\MattRi00,WR,23,2013,NFL,MIA,16,8,8,0,56.80,97.8,100.8,77.3,0,0,0,0,0,0,0,0,41,448,2,0,,,,
75,Santana Moss\MossSa00,WR,34,2013,NFL,WAS,16,3,13,0,55.70,97.7,99.7,76.7,0,0,0,0,0,3,25,0,42,452,2,2,,,,
76,Kris Durham\DurhKr00,WR,25,2013,NFL,DET,16,7,9,0,59.00,97.0,98.0,78.0,0,0,0,0,0,0,0,0,38,490,2,1,,,,
77,Vincent Brown\BrowVi00,WR,24,2013,NFL,SDG,16,9,7,0,53.20,94.2,97.2,73.7,0,0,0,0,0,0,0,0,41,472,1,0,,,,
78,Jason Avant\AvanJa00,WR,30,2013,NFL,PHI,16,10,6,0,54.70,92.7,93.7,73.7,0,0,0,0,0,0,0,0,38,447,2,1,,,,
79,Lance Moore\MoorLa00,WR,30,2013,NFL,NOR,13,9,4,0,55.70,92.7,93.7,74.2,0,0,0,0,0,0,0,0,37,457,2,1,,,,
80,Tiquan Underwood\UndeTi00,WR,26,2013,NFL,TAM,12,4,8,0,68.00,92.0,95.0,80.0,0,0,0,0,0,0,0,0,24,440,4,0,,,,
81,Nate Burleson\BurlNa00,WR,32,2013,NFL,DET,9,3,6,0,51.30,90.3,93.3,70.8,0,0,0,0,0,2,-8,0,39,461,1,1,,,,
82,David Nelson\NelsDa01,WR,26,2013,NFL,NYJ,12,6,6,0,54.30,90.3,90.3,72.3,0,0,0,0,0,0,0,0,36,423,2,0,,,,
83,Davone Bess\BessDa00,WR,27,2013,NFL,CLE,14,4,10,0,48.20,90.2,91.2,69.2,0,0,0,0,0,0,0,0,42,362,2,1,,,,
84,Chris Givens\GiveCh00,WR,23,2013,NFL,RAM,16,7,9,0,56.10,89.7,93.7,72.7,0,0,0,0,0,3,8,0,34,569,0,1,,,,
85,Cole Beasley\BeasCo00,WR,24,2013,NFL,DAL,14,7,7,0,48.80,87.8,87.8,68.3,0,0,0,0,0,0,0,0,39,368,2,1,,,,
86,Jarius Wright\WrigJa02,WR,23,2013,NFL,MIN,16,5,10,1,61.40,87.4,87.4,74.4,0,0,0,0,0,0,0,0,26,434,3,0,,,,
87,Mike Brown\BrowMi00,WR,24,2013,NFL,JAX,11,3,8,0,54.60,86.6,90.6,70.6,0,0,0,0,0,0,0,0,32,446,2,2,,,,
88,Leonard Hankerson\HankLe00,WR,25,2013,NFL,WAS,10,3,7,0,55.50,85.5,85.5,70.5,0,0,0,0,0,0,0,0,30,375,3,0,,,,
89,Jerrel Jernigan\JernJe00,WR,24,2013,NFL,NYG,15,7,8,0,54.60,83.6,84.6,69.1,0,0,0,0,0,2,57,1,29,329,2,1,,,,
90,Earl Bennett\BennEa00,WR,26,2013,NFL,CHI,15,8,7,0,50.30,82.3,82.3,66.3,0,0,0,0,0,0,0,0,32,243,4,0,,,,
91,Brandon Gibson\GibsBr00,WR,26,2013,NFL,MIA,7,3,4,0,50.60,80.6,80.6,65.6,0,0,0,0,0,0,0,0,30,326,3,0,,,,
92,Jermaine Kearse\KearJe01,WR,23,2013,NFL,SEA,15,12,3,0,56.60,78.6,79.6,67.6,0,0,0,0,0,0,0,0,22,346,4,1,,,,
93,Justin Hunter\HuntJu00,WR,22,2013,NFL,OTI,14,6,8,0,59.40,77.4,83.4,68.4,0,0,0,0,0,0,0,0,18,354,4,0,,,,
94,Justin Blackmon\BlacJu00,WR,23,2013,NFL,JAX,4,0,4,0,47.40,76.4,82.4,61.9,0,0,0,0,0,1,-1,0,29,415,1,0,,,,
95,Santonio Holmes\HolmSa00,WR,29,2013,NFL,NYJ,11,5,6,0,51.60,74.6,77.6,63.1,0,0,0,0,0,0,0,0,23,456,1,0,,,,
96,Andre Holmes\HolmAn00,WR,25,2013,NFL,RAI,10,2,8,0,49.10,74.1,77.1,61.6,0,0,0,0,0,0,0,0,25,431,1,0,,,,
97,T.J. Graham\GrahT.00,WR,24,2013,NFL,BUF,16,6,10,0,49.70,70.5,71.5,59.0,0,0,0,0,0,4,14,0,23,361,2,1,,,,
98,Darrius Heyward-Bey\HeywDa00,WR,26,2013,NFL,CLT,16,11,5,0,41.50,70.5,70.5,56.0,0,0,0,0,0,3,26,0,29,309,1,0,,,,
99,Aldrick Robinson\RobiAl00,WR,24,2013,NFL,WAS,16,3,13,0,48.10,66.1,66.1,57.1,0,0,0,0,0,3,-4,0,18,365,2,0,,,,
100,Keshawn Martin\MartKe01,WR,23,2013,NFL,HTX,16,2,14,0,41.30,63.3,64.3,52.3,0,0,0,0,0,0,0,0,22,253,2,2,,,,
